Publisher,Author,Goodreads_Rating,Distinct_Works_Count,Sample_Book_Title,Sample_Book_Genre,Sample_Book_Pages
American Institute of Aeronautics and Astronautics,David C. Aronstein,3.11,1,Have Blue and the F-117A,History,332
American Institute of Aeronautics and Astronautics,John David Anderson,4.05,13,Hypersonic and High-temperature Gas Dynamics,"Aerodynamics, Hypersonic",0
American Institute of Aeronautics and Astronautics,Paul Zarchan,4.16,10,Progress In Astronautics and Aeronautics,Aeronautics,798
American Institute of Aeronautics and Astronautics,Jeffrey W. Hamstra,0.0,1,The F-35 Lightning II,F-35 (Military aircraft),741
American Institute of Aeronautics and Astronautics,Thomas R. Yechout,5.0,2,Introduction to Aircraft Flight Mechanics,Aerodynamics,666
American Institute of Aeronautics and Astronautics,Robert V. Garvin,4.0,2,Starting Something Big,Business & Economics,358
American Institute of Aeronautics and Astronautics,American Institute of Aeronautics and Astronautics.,4.4,10,AIAA membership roster 1993,Aeronautical engineers,437
American Institute of Aeronautics and Astronautics,"Symposium on Uranium Plasmas: Research and Applications, 2d, Atlanta, Ga. 1971",,1,A collection of technical papers,Congresses,290
American Institute of Aeronautics and Astronautics,American Institute of Aeronautics and Astronautics. Technical Information Service,0.0,1,Large space structures,Large space structures (Astronautics),52
American Institute of Aeronautics and Astronautics,American National Standards Institute,0.0,8,American national standard guide to reference and standard atmosphere models,Atmosphere,68
American Institute of Aeronautics and Astronautics,American Institute of Aeronautics and Astronautics Guidance and Control Conference (1975 Boston),,1,A collection of technical papers,Navigation (Aeronautics),650
American Institute of Aeronautics and Astronautics,"International Conference on Offshore Airport Technology, 1st, Bethesda, Md., 1973",,1,"First International Conference on Offshore Airport Technology, Bethesda, Md. 29 Apr.-2 May 1973",Airports,0
American Institute of Aeronautics and Astronautics,"American Institute of Aeronautics and Astronautics. Grey, Jerry. ; Downey, Peter. ; Davis, Bruce, ; AIAA Technical Committee on Space Systems.",,1,Space,Unknown,0
American Institute of Aeronautics and Astronautics,Jerry Grey,4.31,11,Space manufacturing facilities (space colonies),Space stations,266
American Institute of Aeronautics and Astronautics,E. L. Goldsmith,0.0,2,Practical intake aerodynamic design,Air intakes,434
American Institute of Aeronautics and Astronautics,Samuel Pierpont Langley,4.29,10,Experiments in aerodynamics,Experiments,115
American Institute of Aeronautics and Astronautics,Richard H. Battin,4.14,10,An introduction to the mathematics and methods of astrodynamics,Astrodynamics,798
American Institute of Aeronautics and Astronautics,Bandu N. Pamadi,4.0,5,"Performance, stability, dynamics, and control of airplanes",Airplanes,773
Pearson Education USA,Jennifer Fulton,3.67,12,Learning Microsoft Excel 2007,Business,167
Pearson Education USA,John Steinbeck,3.97,13,The Pearl,Open Library Staff Picks,118
Pearson Education USA,Jack Kerouac,3.7,11,On The Road,Beat generation,310
Pearson Education USA,Roald Dahl,4.15,15,Matilda,juvenile fiction,240
Pearson Education USA,Gaston Leroux,3.98,7,Le fantôme de l'opéra,Fiction,275
Pearson Education USA,Wilkie Collins,3.93,10,The Woman in White,Fiction,573
Pearson Education USA,Jules Verne,3.89,15,Voyage au Centre de la Terre,Fiction,243
Pearson Education USA,Mark Twain,3.87,13,The Prince and the Pauper,Readers,256
Pearson Education USA,Erich Maria Remarque,4.17,11,Im Westen nichts Neues,"World War, 1914-1918",248
Pearson Education USA,Charlotte Brontë,,1041,Jane Eyre,Rape victims,432
Pearson Education USA,H. Rider Haggard,3.78,15,King Solomon's Mines,Fiction,256
Pearson Education USA,Willa Cather,3.7,11,My Ántonia,Literature,286
Pearson Education USA,Elizabeth Cleghorn Gaskell,4.15,8,Cranford,Fiction,244
Pearson Education USA,H. G. Wells,3.78,11,The Invisible Man,Ciencia-ficción,170
Pearson Education USA,Herman Melville,3.6,12,Moby Dick,American Sea stories,448
Pearson Education USA,Charles Dickens,3.92,12,Hard Times,Fiction,327
Shambhala Publications,Acaeiya Buddhagosha,0.0,1,The Path of Purification,Buddhism,877
Shambhala Publications,Pema Chodron,4.26,10,Comfortable with Uncertainty,"Body, Mind & Spirit",239
Shambhala Publications,Kakuzo Okakura,3.85,10,The Book of Tea,Cooking,140
Shambhala Publications,Natalie Goldberg,4.16,10,Writing Down the Bones,Unknown,0
Shambhala Publications,Chögyam Trungpa,4.19,13,Shambhala,Conduct of life,0
Shambhala Publications,Shambhala,4.11,13,Meditation in Action,Religion,100
Shambhala Publications,Lao Tzu,4.29,10,Tao Teh Ching,Philosophy,181
Shambhala Publications,Khenchen Thrangu Rinpoche,4.56,10,Everyday Consciousness and Primordial Awareness,Buddhism,0
Shambhala Publications,Fritjof Capra,4.21,12,The Tao of Physics,Unknown,332
Shambhala Publications,Amadeo Sole-Leris,4.54,8,Tranquility and Insight,Unknown,176
Shambhala Publications,Joseph Goldstein,4.31,10,Seeking the Heart of Wisdom,Unknown,0
Shambhala Publications,Nizami,4.1,11,Layla and Majnun,Unknown,0
Shambhala Publications,Farid Un-Din Attar,4.2,10,Conference of Birds,Unknown,0
Shambhala Publications,Sgam-po-pa,0.0,2,The Jewel Ornament of Liberation,Bodhisattva stages (Mahayana Buddhism),0
Shambhala Publications,Pema Chöön,,10,Practicing Peace in Times of War,"Body, Mind & Spirit",114
Shambhala Publications,Shashi Bhushan Dasgupta,4.0,4,Int to Tantric Buddhism,Tantric Buddhism,211
Shambhala Publications,Sivananda Radha,4.83,1,Kundalini Yoga for the West,Kuṇḍalinī,56
Shambhala Publications,Reginald A. Ray,4.28,10,Indestructible Truth,Philosophy,400
Shambhala Publications,Yuanwu,4.58,1,The Blue Cliff Record,Koan,648
Shambhala Publications,Trungpa,4.19,13,The Heart Of The Buddha,Unknown,245
Shambhala Publications,Buddhaghosa,4.46,10,The Path of Purification,Buddhism,0
Shambhala Publications,Paul Adirex,3.58,10,Until the Karma Ends,Unknown,246
Shambhala Publications,Georg Feuerstein,4.02,10,The Shambhala Encyclopedia of Yoga,Health & Fitness,398
Shambhala Publications,Shantideva,4.19,10,The Way of the Bodhisattva,Religion,66
Shambhala Publications,Keizan,3.98,13,Transmission of Light,Religion,232
Shambhala Publications,Okakura Kakuzo,3.85,10,The book of tea,Japanese tea ceremony,116
Shambhala Publications,Edwin Abbott Abbott,4.29,10,Flatland,Fourth dimension,114
Shambhala Publications,孙武,4.51,10,The Art of War,Open Library Staff Picks,96
Shambhala Publications,Hermann Hesse,4.08,11,Siddhartha,Alegorías,140
Shambhala Publications,L. Frank Baum,3.86,24,The Wonderful Wizard of Oz,Witches,159
Shambhala Publications,Henry David Thoreau,3.84,11,Walden,Biography,337
Shambhala Publications,Emily Dickinson,4.21,12,The Poems of Emily Dickinson Volume II,American poetry,255
Shambhala Publications,Lewis Carroll,4.04,12,Alice's Adventures in Wonderland,"Alice (fictitious character : carroll), fiction",133
Shambhala Publications,Laozi,3.75,10,The Sayings of Lao Tzü,Taoism,165
Shambhala Publications,Marcus Aurelius,4.31,10,Meditations,Early works to 1800,210
Shambhala Publications,Miyamoto Musashi,4.07,10,Gorin no sho,Biography,114
Shambhala Publications,Robert Louis Stevenson,3.9,4,A  child's garden of verses,"Children's poetry, Scottish",116
Shambhala Publications,Rainer Maria Rilke,4.24,11,Briefe an einen jungen Dichter,Correspondence,104
Shambhala Publications,Joshua Slocum,4.15,10,Sailing alone around the world,Spray (Sloop),253
American Institute of Aeronautics & Astronautics (AIAA),Georges Duffa,5.0,2,Ablative Thermal Protection Systems Modeling,Technology & Engineering,0
American Institute of Aeronautics & Astronautics (AIAA),John Valasek,5.0,3,Advances in Intelligent and Autonomous Aerospace Systems,Technology & Engineering,0
American Institute of Aeronautics & Astronautics (AIAA),Michael Matthew Micci,,500,Micropropulsion for Small Spacecraft,Microspacecraft,520
American Institute of Aeronautics & Astronautics (AIAA),Miron Semenovich Natanzon,0.0,1,Combustion Instability,Science,298
American Institute of Aeronautics & Astronautics (AIAA),"American Institute of Aeronautics and Astronautics. New York, NY. Los Angeles Section",,500,LosAngeles Section Monographs,Unknown,0
American Institute of Aeronautics & Astronautics (AIAA),Perngjin Frank Pai,,500,Highly Flexible Structures,Computers,776
American Institute of Aeronautics & Astronautics (AIAA),American Institute of Aeronautics and Astronautics,4.4,10,AIAA selected reprint series,Unknown,0
American Institute of Aeronautics & Astronautics (AIAA),Robertas Damaševičius,3.63,10,Information and Software Technologies,Computer science,598
American Institute of Aeronautics & Astronautics (AIAA),J. A. D. Ackroyd,,3,Early Developments of Modern Aerodynamics,Science,264
American Institute of Aeronautics & Astronautics (AIAA),Ahmed Khairy Noor,3.67,10,Structures Technology for Future Aerospace Systems,Airframes,472
American Institute of Aeronautics & Astronautics (AIAA),Claire Johnston,4.37,9,American Institute of Aeronautics and Astronautics Domestic and International Standards Development,Unknown,0
American Institute of Aeronautics & Astronautics (AIAA),Daniel P. Raymer,4.47,10,Aircraft Design,Airplanes,792
American Institute of Aeronautics & Astronautics (AIAA),Samuel Pierpont Langley,4.29,10,Experiments in aerodynamics,Experiments,115
American Institute of Aeronautics & Astronautics (AIAA),Jack D. Mattingly,4.1,7,Elements of Propulsion,Aircraft gas-turbines,867
American Institute of Aeronautics & Astronautics (AIAA),Morris R. Driels,4.5,4,Weaponeering,Weapons systems,475
American Institute of Aeronautics & Astronautics (AIAA),Steven J. Isakowitz,3.67,10,International reference guide to space launch systems,Encyclopedias,341
American Institute of Aeronautics & Astronautics (AIAA),Martin E. Eshelby,4.33,2,Aircraft Performance,Aerodynamics,288
American Institute of Aeronautics & Astronautics (AIAA),I. Moir,3.77,10,Civil avionics systems,Avionics,584
American Institute of Aeronautics & Astronautics (AIAA),"Symposium on Space Commercialization: Roles of Developing Countries (1989 Nashville, Tenn.)",,1,Space commercialization,Artificial satellites,326
American Institute of Aeronautics & Astronautics (AIAA),John Anderson,4.05,13,Hypersonic and high-temperature gas dynamics,"Aerodynamics, Hypersonic",690
American Institute of Aeronautics & Astronautics (AIAA),Ralph D. Kimberlin,3.25,4,Flight Testing of Fixed-Wing Aircraft (Aiaa Education Series),Airplanes,441
American Institute of Aeronautics & Astronautics (AIAA),Barnes Warnock McCormick,,8,Aerospace engineering education during the first century of flight,Aerospace engineering,905
American Institute of Aeronautics & Astronautics (AIAA),A. Forrester,4.02,23,Engineering Design via Surrogate Modelling,Unknown,205
American Institute of Aeronautics & Astronautics (AIAA),American Institute of Aeronautics and As,4.4,10,Guide: Assessing Experimental Uncertainty,Wind tunnels,83
American Institute of Aeronautics & Astronautics (AIAA),Paul Zarchan,4.16,10,Fundamentals of Kalman filtering,Kalman filtering,809
American Institute of Aeronautics & Astronautics (AIAA),Carl S. Droste,3.0,1,A case study on the F-16 fly-by-wire flight control system,F-16 aircraft,113
IGI Global,"Management Association, Information Resources",4.54,10,The Internet of Things: Breakthroughs in Research and Practice,Computers,541
IGI Global,Joseph Tan,,75,International Journal of Healthcare Information Systems and Informatics,Unknown,78
IGI Global,"Keengwe, Jared",4.56,10,Handbook of Research on Promoting Higher-Order Skills and Global Competencies in Life and Work,Education,441
IGI Global,Hasan Dincer,4.5,10,Global Strategies in Banking and Finance,Unknown,0
IGI Global,"Ray, Nilanjan",4.25,10,"Managing Diversity, Innovation, and Infrastructure in Digital Business",Business & Economics,305
IGI Global,Jean-Eric Pelet,,10,E-learning 2.0 Technologies and Web Applications in Higher Education,Computer-assisted instruction,395
IGI Global,"Camillo, Angelo A.",0.0,1,Handbook of Research on Global Hospitality and Tourism Management,Business & Economics,654
IGI Global,"Venkatesan, G.",,6,Global Perspectives on Air Pollution Prevention and Control System Design,Technology & Engineering,361
IGI Global,"Madden-Dent, Tara",0.0,2,"Leading Schools With Social, Emotional, and Academic Development (SEAD)",Education,359
IGI Global,"Çakırtaş, Önder",0.0,5,Ideological Messaging and the Role of Political Literature,Political Science,355
IGI Global,"Khosrow-Pour D.B.A., Mehdi",3.67,10,"Encyclopedia of Organizational Knowledge, Administration, and Technology",Business & Economics,2839
IGI Global,"AuCoin, Dena",0.0,2,Building Integrated Collaborative Relationships for Inclusive Learning Settings,Education,338
IGI Global,"Crosby, Cathryn",0.0,2,Student Experiences and Educational Outcomes in Community Engagement for the 21st Century,Education,327
IGI Global,"Chhabra, Susheel",4.4,10,Civic Engagement in Social and Political Constructs,Political Science,300
IGI Global,"Fallah, Soraya",0.0,2,Learning Challenges for Culturally and Linguistically Diverse (CLD) Students With Disabilities,Education,359
IGI Global,"Robinson, Sandra P.A.",4.29,10,Handbook of Research on Critical Thinking and Teacher Education Pedagogy,Education,476
IGI Global,"Sergi, Bruno",2.43,10,Regaining Global Stability After the Financial Crisis,Business & Economics,409
IGI Global,"Cortijo Ocaña, Antonio",3.17,10,History of Catalonia and Its Implications for Contemporary Nationalism and Cultural Conflict,History,319
IGI Global,"Grant, T. J.",,81,"Network Topology in Command and Control: Organization, Operation, and Evolution",Computers,350
IGI Global,"Crick, Matthew",0.0,2,"Power, Surveillance, and Culture in YouTube™'s Digital Sphere",Technology & Engineering,340
IGI Global,"Zakaria, Norhayati",4.8,10,Global Entrepreneurship and New Venture Creation in the Sharing Economy,Business & Economics,260
IGI Global,"Onyebadi, Uche",3.29,8,Music as a Platform for Political Communication,Political Science,330
IGI Global,"Sugiyama, Shigeki",0.0,10,Human Behavior and Another Kind in Consciousness: Emerging Research and Opportunities,Computers,118
IGI Global,"Khoury, Grace C.",3.5,6,Cases on Management and Organizational Behavior in an Arab Context,Business & Economics,423
IGI Global,"Michael, M.G.",4.09,4,Uberveillance and the Social Implications of Microchip Implants: Emerging Technologies,Technology & Engineering,509
IGI Global,Lawrence A. Tomei,3.77,10,"International Journal of Information and Communication Technology Education, Issue 3",Unknown,0
IGI Global,In Lee,3.71,13,"International Journal of E-Business Research, Issue 3",Unknown,0
IGI Global,Qun Jin,4.5,10,"International Journal of Distance Education Technologies, Issue 4",Unknown,0
IGI Global,Murray E. Jennex,3.9,10,"International Journal of Knowledge Management, Issue 3",Unknown,0
IGI Global,Vijayan Sugumaran,,47,"International Journal of Intelligent Information Technologies, Issue 3",Unknown,0
IGI Global,Vishanth Weerakkody,,21,"International Journal of Electronic Government Research, Issue 3",Unknown,0
IGI Global,Ned Kock,3.91,10,"International Journal of E-Collaboration, Issue 1",Unknown,0
IGI Global,Liang-Jie Zhang,2.5,7,"International Journal of Web Services Research, Issue 1",Unknown,0
IGI Global,Varadharajan Sridhar,,9,"International Journal of Business Data Communications and Networking, Issue 1",Unknown,0
IGI Global,Ghazi I. Alkhatib,,17,"International Journal of Information Technology and Web Engineering, Issue 3",Unknown,0
IGI Global,Kai Jakobs,4.0,10,"International Journal of It Standards and Standardization Research, Issue 1",Unknown,0
IGI Global,Amit P. Sheth,,7,"International Journal on Semantic Web and Information Systems, Issue 2",Unknown,0
IGI Global,Mehdi Khosrow-Pour,3.7,10,Information Resources Management Journal,Unknown,0
IGI Global,Angappa Gunasekaran,4.1,10,"International Journal of Enterprise Information Systems, Issue 3",Unknown,0
Lee & Low Books,Lulu Delacre,3.98,12,Rafi and Rosi Menu!,Juvenile Fiction,0
Lee & Low Books,Sharon Bell Mathis,3.85,10,Ray Charles,Juvenile Nonfiction,40
Lee & Low Books,Kyle Lukoff,4.18,12,When Aidan Became a Brother,Juvenile Fiction,0
Lee & Low Books,William Miller,4.2,10,Richard Wright and the Library Card,Juvenile Nonfiction,40
